------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=119.999 sec; Warm up time=400 msec; SentMessages=12001; ReceivedMessages=12000
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=66.328 (std-dev=100.572, mean-ad=21.204, median-ad=16.105, siqr=11.703, cv=1.516, std-error=0.920, 99.0% ci=[63.959, 68.697])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 4016.060
sockperf: ---> percentile 99.999 = 4016.060
sockperf: ---> percentile 99.990 = 3518.218
sockperf: ---> percentile 99.900 = 1885.813
sockperf: ---> percentile 99.000 =  223.075
sockperf: ---> percentile 90.000 =   85.152
sockperf: ---> percentile 75.000 =   70.596
sockperf: ---> percentile 50.000 =   56.554
sockperf: ---> percentile 25.000 =   47.190
sockperf: ---> <MIN> observation =   21.605
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
489, 12.307140463, 12.307196108, 55.645
490, 12.317140463, 12.317215108, 74.645
491, 12.327140469, 12.327200676, 60.207
492, 12.337140467, 12.337216881, 76.414
493, 12.347140463, 12.347215517, 75.054
494, 12.357140468, 12.357188464, 47.996
495, 12.367140465, 12.367197691, 57.226
496, 12.377140493, 12.377189189, 48.696
497, 12.387140464, 12.387187145, 46.681
498, 12.397140460, 12.397199666, 59.206
499, 12.407140470, 12.407232320, 91.850
500, 12.417140465, 12.417220345, 79.880
501, 12.427140463, 12.427217459, 76.996
502, 12.437140470, 12.437190532, 50.062
503, 12.447140466, 12.447220009, 79.543
504, 12.457140467, 12.457201898, 61.431
505, 12.467140468, 12.467229061, 88.593
506, 12.477140468, 12.477235485, 95.017
507, 12.487140463, 12.487198914, 58.451
508, 12.497140470, 12.497196567, 56.097
509, 12.507140470, 12.507206393, 65.923
510, 12.517140462, 12.517223977, 83.515
511, 12.527140463, 12.527226152, 85.689
512, 12.537140465, 12.537204338, 63.873
513, 12.547140487, 12.547212364, 71.877
514, 12.557140468, 12.557230344, 89.876
515, 12.567140468, 12.567196035, 55.567
516, 12.577140468, 12.577195760, 55.292
517, 12.587140460, 12.587209787, 69.327
518, 12.597140463, 12.597202996, 62.533
519, 12.607140489, 12.607196745, 56.256
520, 12.617140466, 12.617204967, 64.501
521, 12.627140465, 12.627195782, 55.317
522, 12.637140468, 12.637203925, 63.457
523, 12.647140471, 12.647216028, 75.557
524, 12.657140460, 12.657194203, 53.743
525, 12.667140471, 12.667215544, 75.073
526, 12.677140470, 12.677224703, 84.233
527, 12.687140463, 12.687196810, 56.347
528, 12.697140467, 12.697190726, 50.259
529, 12.707140467, 12.707198716, 58.249
530, 12.717140461, 12.717193565, 53.104
531, 12.727140463, 12.727210801, 70.338
532, 12.737140472, 12.737196258, 55.786
533, 12.747140468, 12.747198875, 58.407
534, 12.757140459, 12.757207231, 66.772
535, 12.767140463, 12.767226656, 86.193
536, 12.777140463, 12.777224430, 83.967
537, 12.787140458, 12.787220231, 79.773
538, 12.797140470, 12.797205997, 65.527
539, 12.807140577, 12.807245996, 105.419
540, 12.817140798, 12.817529567, 388.769
541, 12.827140737, 12.827205531, 64.794
542, 12.837140465, 12.837194425, 53.960
543, 12.847140466, 12.847192523, 52.057
544, 12.857140470, 12.857191451, 50.981
545, 12.867140470, 12.867189886, 49.416
546, 12.877140463, 12.877198054, 57.591
547, 12.887140783, 12.887220080, 79.297
548, 12.897140466, 12.897185420, 44.954
549, 12.907140466, 12.907195730, 55.264
550, 12.917140470, 12.917181252, 40.782
551, 12.927140463, 12.927181970, 41.507
552, 12.937140471, 12.937188006, 47.535
553, 12.947140468, 12.947189718, 49.250
554, 12.957140462, 12.957184324, 43.862
555, 12.967140466, 12.967183561, 43.095
556, 12.977140463, 12.977193319, 52.856
557, 12.987140463, 12.987209886, 69.423
558, 12.997140464, 12.997188659, 48.195
559, 13.007140468, 13.007207324, 66.856
560, 13.017140470, 13.017214284, 73.814
561, 13.027140463, 13.027204052, 63.589
562, 13.037140464, 13.037192875, 52.411
563, 13.047140465, 13.047200047, 59.582
564, 13.057140465, 13.057183121, 42.656
565, 13.067140463, 13.067217887, 77.424
566, 13.077140463, 13.077201627, 61.164
567, 13.087140463, 13.087184337, 43.874
568, 13.097140466, 13.097195755, 55.289
569, 13.107140604, 13.107201805, 61.201
570, 13.117140470, 13.117188002, 47.532
571, 13.127140465, 13.127191635, 51.170
572, 13.137140470, 13.137182583, 42.113
573, 13.147140464, 13.147208002, 67.538
574, 13.157140493, 13.157202707, 62.214
575, 13.167140471, 13.167200139, 59.668
576, 13.177140504, 13.177212903, 72.399
577, 13.187140503, 13.187234722, 94.219
578, 13.197140465, 13.197194878, 54.413
579, 13.207140465, 13.207218512, 78.047
580, 13.217140464, 13.217208201, 67.737
581, 13.227140467, 13.227203315, 62.848
582, 13.237140615, 13.237231160, 90.545
583, 13.247140511, 13.247199839, 59.328
584, 13.257140465, 13.257207014, 66.549
585, 13.267140464, 13.267203311, 62.847
586, 13.277140466, 13.277205899, 65.433
587, 13.287140468, 13.287204734, 64.266
588, 13.297140470, 13.297194049, 53.579
589, 13.307140470, 13.307214429, 73.959
590, 13.317140468, 13.317236632, 96.164
591, 13.327140463, 13.327233903, 93.440
592, 13.337140469, 13.337199542, 59.073
593, 13.347140468, 13.347202148, 61.680
594, 13.357140463, 13.357193409, 52.946
595, 13.367140463, 13.367207794, 67.331
596, 13.377140463, 13.377198957, 58.494
597, 13.387140471, 13.387200857, 60.386
598, 13.397140469, 13.397199340, 58.871
599, 13.407140468, 13.407198299, 57.831
600, 13.417140463, 13.417200928, 60.465
601, 13.427140465, 13.427212389, 71.924
602, 13.437140468, 13.437187909, 47.441
603, 13.447140464, 13.447200583, 60.119
604, 13.457140470, 13.457201548, 61.078
605, 13.467140467, 13.467194888, 54.421
606, 13.477140468, 13.477224258, 83.790
607, 13.487140467, 13.487219606, 79.139
608, 13.497140469, 13.497192969, 52.500
609, 13.507140470, 13.507209823, 69.353
610, 13.517140470, 13.517247146, 106.676
611, 13.527140571, 13.527217955, 77.384
612, 13.537140466, 13.537215511, 75.045
613, 13.547140468, 13.547187564, 47.096
614, 13.557140468, 13.557184304, 43.836
615, 13.567140463, 13.567187698, 47.235
616, 13.577140469, 13.577180196, 39.727
617, 13.587140487, 13.587203297, 62.810
618, 13.597140464, 13.597184324, 43.860
619, 13.607140466, 13.607185317, 44.851
620, 13.617140594, 13.617209098, 68.504
621, 13.627140516, 13.627186172, 45.656
622, 13.637140579, 13.637198717, 58.138
623, 13.647140513, 13.647197450, 56.937
624, 13.657140501, 13.657189954, 49.453
625, 13.667140599, 13.667206052, 65.453
626, 13.677140542, 13.677172737, 32.195
627, 13.687140508, 13.687223430, 82.922
628, 13.697140566, 13.697216598, 76.032
629, 13.707140464, 13.707194684, 54.220
630, 13.717140464, 13.717191497, 51.033
631, 13.727140470, 13.727195458, 54.988
632, 13.737140471, 13.737230152, 89.681
633, 13.747140461, 13.747189544, 49.083
634, 13.757140465, 13.757199352, 58.887
635, 13.767140470, 13.767188579, 48.109
636, 13.777140469, 13.777184542, 44.073
637, 13.787140465, 13.787188327, 47.862
638, 13.797140470, 13.797183336, 42.866
639, 13.807140470, 13.807185432, 44.962
640, 13.817140466, 13.817185857, 45.391
641, 13.827140470, 13.827215749, 75.279
642, 13.837140465, 13.837212474, 72.009
643, 13.847140468, 13.847235728, 95.260
644, 13.857140488, 13.857234420, 93.932
645, 13.867140463, 13.867237669, 97.206
646, 13.877140467, 13.877240561, 100.094
647, 13.887140843, 13.887252498, 111.655
648, 13.897140477, 13.897216253, 75.776
649, 13.907140561, 13.907386561, 246.000
650, 13.917140528, 13.917221685, 81.157
651, 13.927141043, 13.927202502, 61.459
652, 13.937140480, 13.937180469, 39.989
653, 13.947140464, 13.947181762, 41.298
654, 13.957140516, 13.957205544, 65.028
655, 13.967140503, 13.967189920, 49.417
656, 13.977140465, 13.977196123, 55.658
657, 13.987140473, 13.987205230, 64.757
658, 13.997140467, 13.997190918, 50.451
659, 14.007140465, 14.007215153, 74.688
660, 14.017140495, 14.017212966, 72.471
661, 14.027140482, 14.027239739, 99.257
662, 14.037140470, 14.037220209, 79.739
663, 14.047140605, 14.047218388, 77.783
664, 14.057140561, 14.057222662, 82.101
665, 14.067140465, 14.067220325, 79.860
666, 14.077140470, 14.077201904, 61.434
667, 14.087140472, 14.087212963, 72.491
668, 14.097140464, 14.097219308, 78.844
669, 14.107140464, 14.107212701, 72.237
670, 14.117140471, 14.117217639, 77.168
671, 14.127140466, 14.127213100, 72.634
672, 14.137141005, 14.137235466, 94.461
673, 14.147140498, 14.147204612, 64.114
674, 14.157140531, 14.157200651, 60.120
675, 14.167140470, 14.167195380, 54.910
676, 14.177140466, 14.177217575, 77.109
677, 14.187140505, 14.187223432, 82.927
678, 14.197140468, 14.197217224, 76.756
679, 14.207140465, 14.207225814, 85.349
680, 14.217140466, 14.217208290, 67.824
681, 14.227140470, 14.227223382, 82.912
682, 14.237140465, 14.237209269, 68.804
683, 14.247140464, 14.247236384, 95.920
684, 14.257140470, 14.257204556, 64.086
685, 14.267140468, 14.267208509, 68.041
686, 14.277140465, 14.277230887, 90.422
687, 14.287140467, 14.287241912, 101.445
688, 14.297140466, 14.297224019, 83.553
689, 14.307141042, 14.307238715, 97.673
690, 14.317140513, 14.317209657, 69.144
691, 14.327140463, 14.327194311, 53.848
692, 14.337140465, 14.337187654, 47.189
693, 14.347140468, 14.347204812, 64.344
694, 14.357140616, 14.357206208, 65.592
695, 14.367140478, 14.367230413, 89.935
696, 14.377140469, 14.377197548, 57.079
697, 14.387140470, 14.387195578, 55.108
698, 14.397140499, 14.397235620, 95.121
699, 14.407140497, 14.407236032, 95.535
700, 14.417140506, 14.417229775, 89.269
701, 14.427140469, 14.427237099, 96.630
702, 14.437140498, 14.437196529, 56.031
703, 14.447140468, 14.447212780, 72.312
704, 14.457141113, 14.457288581, 147.468
705, 14.467141146, 14.467246751, 105.605
706, 14.477140692, 14.477211407, 70.715
707, 14.487140468, 14.487205853, 65.385
708, 14.497140822, 14.497214081, 73.259
709, 14.507140827, 14.507204860, 64.033
710, 14.517141011, 14.517220366, 79.355
711, 14.527140470, 14.527196602, 56.132
712, 14.537140500, 14.537203813, 63.313
713, 14.547140463, 14.547191959, 51.496
714, 14.557140465, 14.557191205, 50.740
715, 14.567140464, 14.567193986, 53.522
716, 14.577140461, 14.577185176, 44.715
717, 14.587140469, 14.587187155, 46.686
718, 14.597140470, 14.597209922, 69.452
719, 14.607140465, 14.607233086, 92.621
720, 14.617140462, 14.617241236, 100.774
721, 14.627140467, 14.627231595, 91.128
722, 14.637140468, 14.637231950, 91.482
723, 14.647140463, 14.647243933, 103.470
724, 14.657140489, 14.657213491, 73.002
725, 14.667140467, 14.667190616, 50.149
726, 14.677140460, 14.677192274, 51.814
727, 14.687140465, 14.687195024, 54.559
728, 14.697140465, 14.697197805, 57.340
729, 14.707140465, 14.707200061, 59.596
730, 14.717140463, 14.717191272, 50.809
731, 14.727140485, 14.727208346, 67.861
732, 14.737140465, 14.737205483, 65.018
733, 14.747140463, 14.747194054, 53.591
734, 14.757140485, 14.757234306, 93.821
735, 14.767140463, 14.767219984, 79.521
736, 14.777140460, 14.777203124, 62.664
737, 14.787140469, 14.787223740, 83.271
738, 14.797140461, 14.797218963, 78.502
739, 14.807140465, 14.807217883, 77.418
740, 14.817140597, 14.817244036, 103.439
741, 14.827140464, 14.827198399, 57.935
742, 14.837140474, 14.837217453, 76.979
743, 14.847140465, 14.847198177, 57.712
744, 14.857140469, 14.857203665, 63.196
745, 14.867140468, 14.867238680, 98.212
746, 14.877140467, 14.877212563, 72.096
747, 14.887141128, 14.887240376, 99.248
748, 14.897140531, 14.897206055, 65.524
749, 14.907140508, 14.907208741, 68.233
750, 14.917140521, 14.917216429, 75.908
751, 14.927140463, 14.927212410, 71.947
752, 14.937140464, 14.937209002, 68.538
753, 14.947140465, 14.947208469, 68.004
754, 14.957140463, 14.957218109, 77.646
755, 14.967140465, 14.967206549, 66.084
756, 14.977140463, 14.977242325, 101.862
757, 14.987140650, 14.987224451, 83.801
758, 14.997140458, 14.997216563, 76.105
759, 15.007140470, 15.007202330, 61.860
760, 15.017140465, 15.017215413, 74.948
761, 15.027140467, 15.027199352, 58.885
762, 15.037140459, 15.037191813, 51.354
763, 15.047140463, 15.047194721, 54.258
764, 15.057140466, 15.057193645, 53.179
765, 15.067140809, 15.067209634, 68.825
766, 15.077140465, 15.077193584, 53.119
767, 15.087140466, 15.087203255, 62.789
768, 15.097140460, 15.097229646, 89.186
769, 15.107140466, 15.107206145, 65.679
770, 15.117140463, 15.117217810, 77.347
771, 15.127140459, 15.127214585, 74.126
772, 15.137140463, 15.137212850, 72.387
773, 15.147140462, 15.147230767, 90.305
774, 15.157140464, 15.157220843, 80.379
775, 15.167140468, 15.167209851, 69.383
776, 15.177140459, 15.177191175, 50.716
777, 15.187140465, 15.187209924, 69.459
778, 15.197140466, 15.197198554, 58.088
779, 15.207140714, 15.207235453, 94.739
780, 15.217140463, 15.217192988, 52.525
781, 15.227140463, 15.227195504, 55.041
782, 15.237140458, 15.237197139, 56.681
783, 15.247140459, 15.247193879, 53.420
784, 15.257140460, 15.257199846, 59.386
785, 15.267140465, 15.267201233, 60.768
786, 15.277140468, 15.277191353, 50.885
787, 15.287140464, 15.287204215, 63.751
788, 15.297140468, 15.297220025, 79.557
789, 15.307140461, 15.307223355, 82.894
790, 15.317140460, 15.317225098, 84.638
791, 15.327140471, 15.327206294, 65.823
792, 15.337140461, 15.337213308, 72.847
793, 15.347140461, 15.347210195, 69.734
794, 15.357140469, 15.357205216, 64.747
795, 15.367140467, 15.367217629, 77.162
796, 15.377140460, 15.377200333, 59.873
797, 15.387140458, 15.387193101, 52.643
798, 15.397140462, 15.397210378, 69.916
799, 15.407140470, 15.407213763, 73.293
800, 15.417140463, 15.417191205, 50.742
801, 15.427140460, 15.427219284, 78.824
802, 15.437140463, 15.437191803, 51.340
803, 15.447140463, 15.447212083, 71.620
804, 15.457140464, 15.457216805, 76.341
805, 15.467140464, 15.467202647, 62.183
806, 15.477140463, 15.477193268, 52.805
807, 15.487140465, 15.487185825, 45.360
808, 15.497140466, 15.497186009, 45.543
809, 15.507140459, 15.507187626, 47.167
810, 15.517140458, 15.517180054, 39.596
811, 15.527140466, 15.527178154, 37.688
812, 15.537140507, 15.537191625, 51.118
813, 15.547140465, 15.547186411, 45.946
814, 15.557140465, 15.557177405, 36.940
815, 15.567140460, 15.567183071, 42.611
816, 15.577140466, 15.577177390, 36.924
817, 15.587140467, 15.587185771, 45.304
818, 15.597140468, 15.597178943, 38.475
819, 15.607140468, 15.607178992, 38.524
820, 15.617141428, 15.617219250, 77.822
821, 15.627140525, 15.627190271, 49.746
822, 15.637140880, 15.637234766, 93.886
823, 15.647140501, 15.647221680, 81.179
824, 15.657140569, 15.657193079, 52.510
825, 15.667140656, 15.667214917, 74.261
826, 15.677140508, 15.677188960, 48.452
827, 15.687140490, 15.687197094, 56.604
828, 15.697140503, 15.697180900, 40.397
829, 15.707140470, 15.707190295, 49.825
830, 15.717140589, 15.717205578, 64.989
831, 15.727140469, 15.727187349, 46.880
832, 15.737140463, 15.737187608, 47.145
833, 15.747140469, 15.747187914, 47.445
834, 15.757140465, 15.757185805, 45.340
835, 15.767140530, 15.767239103, 98.573
836, 15.777140465, 15.777207174, 66.709
837, 15.787140470, 15.787200292, 59.822
838, 15.797140468, 15.797193681, 53.213
839, 15.807140470, 15.807186599, 46.129
840, 15.817140487, 15.817180139, 39.652
841, 15.827140475, 15.827182273, 41.798
842, 15.837140460, 15.837196244, 55.784
843, 15.847140465, 15.847183795, 43.330
844, 15.857140471, 15.857179792, 39.321
845, 15.867140465, 15.867196812, 56.347
846, 15.877140462, 15.877196523, 56.061
847, 15.887140752, 15.887222926, 82.174
848, 15.897140464, 15.897192379, 51.915
849, 15.907140508, 15.907203901, 63.393
850, 15.917140470, 15.917194004, 53.534
851, 15.927140463, 15.927182298, 41.835
852, 15.937140466, 15.937182437, 41.971
853, 15.947140461, 15.947190739, 50.278
854, 15.957140459, 15.957191527, 51.068
855, 15.967140467, 15.967210015, 69.548
856, 15.977140478, 15.977229646, 89.168
857, 15.987140470, 15.987197557, 57.087
858, 15.997140459, 15.997204808, 64.349
859, 16.007140459, 16.007189542, 49.083
860, 16.017140486, 16.017181093, 40.607
861, 16.027140464, 16.027195977, 55.513
862, 16.037140466, 16.037194102, 53.636
863, 16.047140465, 16.047202806, 62.341
864, 16.057140463, 16.057187318, 46.855
865, 16.067140492, 16.067193205, 52.713
866, 16.077140461, 16.077182699, 42.238
867, 16.087140462, 16.087211640, 71.178
868, 16.097140466, 16.097195886, 55.420
869, 16.107140464, 16.107188918, 48.454
870, 16.117140467, 16.117191049, 50.582
871, 16.127140463, 16.127190185, 49.722
872, 16.137140462, 16.137191196, 50.734
873, 16.147140456, 16.147192256, 51.800
874, 16.157140463, 16.157184345, 43.882
875, 16.167140463, 16.167203596, 63.133
876, 16.177140461, 16.177181455, 40.994
877, 16.187140461, 16.187178245, 37.784
878, 16.197140459, 16.197192965, 52.506
879, 16.207140462, 16.207183848, 43.386
880, 16.217140466, 16.217189682, 49.216
881, 16.227140470, 16.227187924, 47.454
882, 16.237140465, 16.237216262, 75.797
883, 16.247140458, 16.247183024, 42.566
884, 16.257140462, 16.257179998, 39.536
885, 16.267140458, 16.267189406, 48.948
886, 16.277140465, 16.277190416, 49.951
887, 16.287140465, 16.287187228, 46.763
888, 16.297140465, 16.297205316, 64.851
889, 16.307140458, 16.307191686, 51.228
890, 16.317140465, 16.317185779, 45.314
891, 16.327140465, 16.327193987, 53.522
892, 16.337140463, 16.337195916, 55.453
893, 16.347140467, 16.347207315, 66.848
894, 16.357140460, 16.357195588, 55.128
895, 16.367140467, 16.367207164, 66.697
896, 16.377140469, 16.377186932, 46.463
897, 16.387140467, 16.387198455, 57.988
898, 16.397140468, 16.397197349, 56.881
899, 16.407140466, 16.407198419, 57.953
900, 16.417140468, 16.417191870, 51.402
901, 16.427140463, 16.427183710, 43.247
902, 16.437140464, 16.437181408, 40.944
903, 16.447140469, 16.447196537, 56.068
904, 16.457140463, 16.457198753, 58.290
905, 16.467140468, 16.467214888, 74.420
906, 16.477140463, 16.477207264, 66.801
907, 16.487140471, 16.487190279, 49.808
908, 16.497140463, 16.497213858, 73.395
909, 16.507140465, 16.507203955, 63.490
910, 16.517140467, 16.517184072, 43.605
911, 16.527140465, 16.527209910, 69.445
912, 16.537140486, 16.537209218, 68.732
913, 16.547140469, 16.547185824, 45.355
914, 16.557140468, 16.557186388, 45.920
915, 16.567140463, 16.567203469, 63.006
916, 16.577140464, 16.577191554, 51.090
917, 16.587140462, 16.587204986, 64.524
918, 16.597140477, 16.597217784, 77.307
919, 16.607140465, 16.607201408, 60.943
920, 16.617140469, 16.617218304, 77.835
921, 16.627140464, 16.627209242, 68.778
922, 16.637140468, 16.637187390, 46.922
923, 16.647140465, 16.647196691, 56.226
924, 16.657140461, 16.657202807, 62.346
925, 16.667140470, 16.667207726, 67.256
926, 16.677140468, 16.677206463, 65.995
927, 16.687140465, 16.687188018, 47.553
928, 16.697140470, 16.697197475, 57.005
929, 16.707140464, 16.707199246, 58.782
930, 16.717140465, 16.717209274, 68.809
931, 16.727140466, 16.727206569, 66.103
932, 16.737140468, 16.737191793, 51.325
933, 16.747140467, 16.747189610, 49.143
934, 16.757140465, 16.757197091, 56.626
935, 16.767140467, 16.767208170, 67.703
936, 16.777140470, 16.777208030, 67.560
937, 16.787140470, 16.787197100, 56.630
938, 16.797140465, 16.797191721, 51.256
939, 16.807140470, 16.807196254, 55.784
940, 16.817140558, 16.817241739, 101.181
941, 16.827140463, 16.827207255, 66.792
942, 16.837140464, 16.837201190, 60.726
943, 16.847140471, 16.847187172, 46.701
944, 16.857140463, 16.857184930, 44.467
945, 16.867140472, 16.867205921, 65.449
946, 16.877140462, 16.877194280, 53.818
947, 16.887140973, 16.887233935, 92.962
948, 16.897140561, 16.897211327, 70.766
949, 16.907140469, 16.907183150, 42.681
950, 16.917140465, 16.917180870, 40.405
951, 16.927140476, 16.927199237, 58.761
952, 16.937140470, 16.937204974, 64.504
953, 16.947140470, 16.947190347, 49.877
954, 16.957140465, 16.957183009, 42.544
955, 16.967140471, 16.967181762, 41.291
956, 16.977140467, 16.977184304, 43.837
957, 16.987140467, 16.987188918, 48.451
958, 16.997140468, 16.997180114, 39.646
959, 17.007140464, 17.007194823, 54.359
960, 17.017140473, 17.017184953, 44.480
961, 17.027140467, 17.027181604, 41.137
962, 17.037140459, 17.037183041, 42.582
963, 17.047140469, 17.047186340, 45.871
964, 17.057140466, 17.057175186, 34.720
965, 17.067140466, 17.067187222, 46.756
966, 17.077140467, 17.077188553, 48.086
967, 17.087140468, 17.087180401, 39.933
968, 17.097140464, 17.097176257, 35.793
969, 17.107140465, 17.107180379, 39.914
970, 17.117140462, 17.117180077, 39.615
971, 17.127140470, 17.127178088, 37.618
972, 17.137140466, 17.137186023, 45.557
973, 17.147140464, 17.147179196, 38.732
974, 17.157140461, 17.157183864, 43.403
975, 17.167140465, 17.167183286, 42.821
976, 17.177140466, 17.177181562, 41.096
977, 17.187140471, 17.187186187, 45.716
978, 17.197140460, 17.197178864, 38.404
979, 17.207140463, 17.207186108, 45.645
980, 17.217140462, 17.217179575, 39.113
981, 17.227140464, 17.227186631, 46.167
982, 17.237140467, 17.237181932, 41.465
983, 17.247140460, 17.247174546, 34.086
984, 17.257140460, 17.257182737, 42.277
985, 17.267140466, 17.267185635, 45.169
986, 17.277140470, 17.277182799, 42.329
987, 17.287140463, 17.287194789, 54.326
988, 17.297140464, 17.297181688, 41.224
989, 17.307140459, 17.307182845, 42.386
990, 17.317140459, 17.317185916, 45.457
991, 17.327140463, 17.327190532, 50.069
992, 17.337140463, 17.337182058, 41.595
993, 17.347140460, 17.347188353, 47.893
994, 17.357140460, 17.357178515, 38.055
995, 17.367140464, 17.367186377, 45.913
996, 17.377140463, 17.377180647, 40.184
997, 17.387140464, 17.387180698, 40.234
998, 17.397140467, 17.397182663, 42.196
999, 17.407140466, 17.407181912, 41.446
1000, 17.417140465, 17.417183293, 42.828
1001, 17.427140464, 17.427188458, 47.994
1002, 17.437140467, 17.437179144, 38.677
1003, 17.447140466, 17.447183692, 43.226
1004, 17.457140466, 17.457186653, 46.187
1005, 17.467140467, 17.467184244, 43.777
1006, 17.477140464, 17.477181855, 41.391
1007, 17.487140466, 17.487182494, 42.028
1008, 17.497140468, 17.497184581, 44.113
1009, 17.507140464, 17.507188018, 47.554
1010, 17.517140469, 17.517190264, 49.795
1011, 17.527140471, 17.527189661, 49.190
1012, 17.537140468, 17.537200068, 59.600
1013, 17.547140465, 17.547201355, 60.890
1014, 17.557140464, 17.557184335, 43.871
1015, 17.567140465, 17.567194319, 53.854
1016, 17.577140463, 17.577194527, 54.064
1017, 17.587140475, 17.587194981, 54.506
1018, 17.597140468, 17.597185304, 44.836
1019, 17.607140465, 17.607191344, 50.879
1020, 17.617140579, 17.617234969, 94.390
1021, 17.627140561, 17.627233775, 93.214
1022, 17.637140890, 17.637250258, 109.368
1023, 17.647140492, 17.647228395, 87.903
1024, 17.657140489, 17.657233229, 92.740
1025, 17.667140680, 17.667249183, 108.503
1026, 17.677140493, 17.677216527, 76.034
1027, 17.687140561, 17.687211280, 70.719
1028, 17.697140491, 17.697199928, 59.437
1029, 17.707140463, 17.707191421, 50.958
1030, 17.717140462, 17.717184336, 43.874
1031, 17.727140484, 17.727201273, 60.789
1032, 17.737140469, 17.737182386, 41.917
1033, 17.747140470, 17.747180274, 39.804
1034, 17.757140471, 17.757178315, 37.844
1035, 17.767140470, 17.767188068, 47.598
1036, 17.777140471, 17.777182174, 41.703
1037, 17.787140470, 17.787203128, 62.658
1038, 17.797140462, 17.797183864, 43.402
1039, 17.807140463, 17.807186737, 46.274
1040, 17.817140466, 17.817186969, 46.503
1041, 17.827140483, 17.827184441, 43.958
1042, 17.837140473, 17.837195660, 55.187
1043, 17.847140464, 17.847193114, 52.650
1044, 17.857140469, 17.857220967, 80.498
1045, 17.867140470, 17.867225532, 85.062
1046, 17.877140465, 17.877188533, 48.068
1047, 17.887140834, 17.887207362, 66.528
1048, 17.897140495, 17.897198314, 57.819
1049, 17.907140543, 17.907204578, 64.035
1050, 17.917140465, 17.917183742, 43.277
1051, 17.927140463, 17.927179167, 38.704
1052, 17.937140463, 17.937190076, 49.613
1053, 17.947140467, 17.947186011, 45.544
1054, 17.957140465, 17.957187207, 46.742
1055, 17.967140463, 17.967183196, 42.733
1056, 17.977140464, 17.977202100, 61.636
1057, 17.987140468, 17.987204677, 64.209
1058, 17.997140466, 17.997214963, 74.497
1059, 18.007141332, 18.007224666, 83.334
1060, 18.017141070, 18.017221937, 80.867
1061, 18.027140503, 18.027185974, 45.471
1062, 18.037140696, 18.037235968, 95.272
1063, 18.047140968, 18.047213422, 72.454
1064, 18.057140822, 18.057208984, 68.162
1065, 18.067140744, 18.067197293, 56.549
1066, 18.077141037, 18.077193279, 52.242
1067, 18.087140979, 18.087221186, 80.207
1068, 18.097140527, 18.097202067, 61.540
1069, 18.107140812, 18.107239408, 98.596
1070, 18.117140772, 18.117268232, 127.460
1071, 18.127140696, 18.127242764, 102.068
1072, 18.137141160, 18.137209632, 68.472
1073, 18.147141104, 18.147206964, 65.860
1074, 18.157266143, 18.157327603, 61.460
1075, 18.167140792, 18.167196746, 55.954
1076, 18.177140730, 18.177201672, 60.942
1077, 18.187140487, 18.187224777, 84.290
1078, 18.197140463, 18.197207185, 66.722
1079, 18.207140465, 18.207229184, 88.719
1080, 18.217140469, 18.217237194, 96.725
1081, 18.227140465, 18.227205440, 64.975
1082, 18.237140468, 18.237196270, 55.802
1083, 18.247141463, 18.247256393, 114.930
1084, 18.257140795, 18.257223755, 82.960
1085, 18.267140495, 18.267191813, 51.318
1086, 18.277140654, 18.277224615, 83.961
1087, 18.287140854, 18.287228951, 88.097
1088, 18.297140853, 18.297218431, 77.578
1089, 18.307140470, 18.307185850, 45.380
1090, 18.317140470, 18.317190062, 49.592
1091, 18.327140469, 18.327186609, 46.140
1092, 18.337140609, 18.337208830, 68.221
1093, 18.347140470, 18.347224959, 84.489
1094, 18.357140470, 18.357240069, 99.599
1095, 18.367140465, 18.367253574, 113.109
1096, 18.377140466, 18.377251386, 110.920
1097, 18.387140461, 18.387235196, 94.735
1098, 18.397140468, 18.397198232, 57.764
1099, 18.407140469, 18.407223060, 82.591
1100, 18.417140681, 18.417212290, 71.609
1101, 18.427140463, 18.427197568, 57.105
1102, 18.437140466, 18.437182040, 41.574
1103, 18.447140468, 18.447187823, 47.355
1104, 18.457140467, 18.457185494, 45.027
1105, 18.467141534, 18.467219655, 78.121
1106, 18.477140468, 18.477216388, 75.920
1107, 18.487140470, 18.487210612, 70.142
1108, 18.497140471, 18.497199648, 59.177
1109, 18.507140463, 18.507211091, 70.628
1110, 18.517140465, 18.517217763, 77.298
1111, 18.527140471, 18.527189566, 49.095
1112, 18.537140556, 18.537223135, 82.579
1113, 18.547140488, 18.547189092, 48.604
1114, 18.557140488, 18.557190697, 50.209
1115, 18.567140467, 18.567189566, 49.099
1116, 18.577140472, 18.577191962, 51.490
1117, 18.587140465, 18.587196436, 55.971
1118, 18.597140463, 18.597200302, 59.839
1119, 18.607140476, 18.607202501, 62.025
