------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=120.000 sec; Warm up time=400 msec; SentMessages=12002; ReceivedMessages=12001
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=56.053 (std-dev=81.477, mean-ad=15.600, median-ad=10.775, siqr=8.570, cv=1.454, std-error=0.745, 99.0% ci=[54.134, 57.972])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 6822.542
sockperf: ---> percentile 99.999 = 6822.542
sockperf: ---> percentile 99.990 = 2870.027
sockperf: ---> percentile 99.900 =  512.987
sockperf: ---> percentile 99.000 =  127.601
sockperf: ---> percentile 90.000 =   75.543
sockperf: ---> percentile 75.000 =   59.294
sockperf: ---> percentile 50.000 =   48.161
sockperf: ---> percentile 25.000 =   42.153
sockperf: ---> <MIN> observation =   32.717
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
495, 12.373339627, 12.373420195, 80.568
496, 12.383339623, 12.383425934, 86.311
497, 12.393339450, 12.393410630, 71.180
498, 12.403339843, 12.403423746, 83.903
499, 12.413339612, 12.413432909, 93.297
500, 12.423339453, 12.423439883, 100.430
501, 12.433339397, 12.433416305, 76.908
502, 12.443340008, 12.443418773, 78.765
503, 12.453339402, 12.453409528, 70.126
504, 12.463339397, 12.463497485, 158.088
505, 12.473339328, 12.473391832, 52.504
506, 12.483339338, 12.483384871, 45.533
507, 12.493339340, 12.493385446, 46.106
508, 12.503339321, 12.503375687, 36.366
509, 12.513339346, 12.513391874, 52.528
510, 12.523339328, 12.523383979, 44.651
511, 12.533339870, 12.533412579, 72.709
512, 12.543339372, 12.543394022, 54.650
513, 12.553339347, 12.553380544, 41.197
514, 12.563339327, 12.563378427, 39.100
515, 12.573339345, 12.573392690, 53.345
516, 12.583339349, 12.583378401, 39.052
517, 12.593339330, 12.593382204, 42.874
518, 12.603339327, 12.603379493, 40.166
519, 12.613339332, 12.613393908, 54.576
520, 12.623339331, 12.623386371, 47.040
521, 12.633339334, 12.633386698, 47.364
522, 12.643339335, 12.643383358, 44.023
523, 12.653339328, 12.653382296, 42.968
524, 12.663339320, 12.663386051, 46.731
525, 12.673339324, 12.673396386, 57.062
526, 12.683339326, 12.683382161, 42.835
527, 12.693339328, 12.693381623, 42.295
528, 12.703339326, 12.703377376, 38.050
529, 12.713339326, 12.713377732, 38.406
530, 12.723339317, 12.723380151, 40.834
531, 12.733339328, 12.733380636, 41.308
532, 12.743339323, 12.743383778, 44.455
533, 12.753339323, 12.753390624, 51.301
534, 12.763339337, 12.763412886, 73.549
535, 12.773339338, 12.773429212, 89.874
536, 12.783339364, 12.783425906, 86.542
537, 12.793339328, 12.793394015, 54.687
538, 12.803339393, 12.803385208, 45.815
539, 12.813339318, 12.813383999, 44.681
540, 12.823339327, 12.823382559, 43.232
541, 12.833339318, 12.833380673, 41.355
542, 12.843339318, 12.843379478, 40.160
543, 12.853339324, 12.853381050, 41.726
544, 12.863339321, 12.863382575, 43.254
545, 12.873339349, 12.873395409, 56.060
546, 12.883339325, 12.883399636, 60.311
547, 12.893339322, 12.893393430, 54.108
548, 12.903339351, 12.903385032, 45.681
549, 12.913339320, 12.913382334, 43.014
550, 12.923339331, 12.923406411, 67.080
551, 12.933339342, 12.933394479, 55.137
552, 12.943339358, 12.943397015, 57.657
553, 12.953339335, 12.953392853, 53.518
554, 12.963339762, 12.963392842, 53.080
555, 12.973339892, 12.973393108, 53.216
556, 12.983339358, 12.983389971, 50.613
557, 12.993339352, 12.993410085, 70.733
558, 13.003339326, 13.003384500, 45.174
559, 13.013339348, 13.013384847, 45.499
560, 13.023339329, 13.023393675, 54.346
561, 13.033339323, 13.033378241, 38.918
562, 13.043339329, 13.043377648, 38.319
563, 13.053339325, 13.053376915, 37.590
564, 13.063339326, 13.063376256, 36.930
565, 13.073339340, 13.073388054, 48.714
566, 13.083339326, 13.083385805, 46.479
567, 13.093339324, 13.093400426, 61.102
568, 13.103339327, 13.103377786, 38.459
569, 13.113339325, 13.113376188, 36.863
570, 13.123339353, 13.123383853, 44.500
571, 13.133339329, 13.133377902, 38.573
572, 13.143339321, 13.143377788, 38.467
573, 13.153339324, 13.153377622, 38.298
574, 13.163339329, 13.163376639, 37.310
575, 13.173339323, 13.173379449, 40.126
576, 13.183339324, 13.183386621, 47.297
577, 13.193339323, 13.193384572, 45.249
578, 13.203339322, 13.203380271, 40.949
579, 13.213339329, 13.213382263, 42.934
580, 13.223339339, 13.223397956, 58.617
581, 13.233339389, 13.233399463, 60.074
582, 13.243339374, 13.243378946, 39.572
583, 13.253339389, 13.253391495, 52.106
584, 13.263339332, 13.263383916, 44.584
585, 13.273339339, 13.273379884, 40.545
586, 13.283339362, 13.283385969, 46.607
587, 13.293339325, 13.293378653, 39.328
588, 13.303339337, 13.303378038, 38.701
589, 13.313339328, 13.313380729, 41.401
590, 13.323339329, 13.323379052, 39.723
591, 13.333339323, 13.333386604, 47.281
592, 13.343339324, 13.343386157, 46.833
593, 13.353339329, 13.353387511, 48.182
594, 13.363339329, 13.363385580, 46.251
595, 13.373339334, 13.373446659, 107.325
596, 13.383339563, 13.383415044, 75.481
597, 13.393339328, 13.393391926, 52.598
598, 13.403339324, 13.403378700, 39.376
599, 13.413339326, 13.413381678, 42.352
600, 13.423339339, 13.423378003, 38.664
601, 13.433339324, 13.433393986, 54.662
602, 13.443339321, 13.443382280, 42.959
603, 13.453339321, 13.453396877, 57.556
604, 13.463339329, 13.463377768, 38.439
605, 13.473339324, 13.473378659, 39.335
606, 13.483339329, 13.483392815, 53.486
607, 13.493339349, 13.493382118, 42.769
608, 13.503339329, 13.503376872, 37.543
609, 13.513339326, 13.513385708, 46.382
610, 13.523339326, 13.523384898, 45.572
611, 13.533339326, 13.533384415, 45.089
612, 13.543339447, 13.543402526, 63.079
613, 13.553339324, 13.553383965, 44.641
614, 13.563339329, 13.563379653, 40.324
615, 13.573339329, 13.573376692, 37.363
616, 13.583339326, 13.583386482, 47.156
617, 13.593339329, 13.593379315, 39.986
618, 13.603339326, 13.603376433, 37.107
619, 13.613339329, 13.613380867, 41.538
620, 13.623339325, 13.623384760, 45.435
621, 13.633339329, 13.633384496, 45.167
622, 13.643339329, 13.643389452, 50.123
623, 13.653339324, 13.653390462, 51.138
624, 13.663339328, 13.663385613, 46.285
625, 13.673339328, 13.673390154, 50.826
626, 13.683339326, 13.683397641, 58.315
627, 13.693339324, 13.693380035, 40.711
628, 13.703339321, 13.703379562, 40.241
629, 13.713339326, 13.713389274, 49.948
630, 13.723339317, 13.723399947, 60.630
631, 13.733339350, 13.733417479, 78.129
632, 13.743339326, 13.743385000, 45.674
633, 13.753339323, 13.753377204, 37.881
634, 13.763339328, 13.763399680, 60.352
635, 13.773339324, 13.773389764, 50.440
636, 13.783339321, 13.783387012, 47.691
637, 13.793339318, 13.793380322, 41.004
638, 13.803339321, 13.803379762, 40.441
639, 13.813339321, 13.813380773, 41.452
640, 13.823339329, 13.823393236, 53.907
641, 13.833339327, 13.833379612, 40.285
642, 13.843339326, 13.843378295, 38.969
643, 13.853339329, 13.853386112, 46.783
644, 13.863339326, 13.863379465, 40.139
645, 13.873339323, 13.873386103, 46.780
646, 13.883339322, 13.883389293, 49.971
647, 13.893339347, 13.893390031, 50.684
648, 13.903339321, 13.903387952, 48.631
649, 13.913339324, 13.913399793, 60.469
650, 13.923339404, 13.923395428, 56.024
651, 13.933339322, 13.933379581, 40.259
652, 13.943339326, 13.943387322, 47.996
653, 13.953339318, 13.953384021, 44.703
654, 13.963339321, 13.963385436, 46.115
655, 13.973339321, 13.973384277, 44.956
656, 13.983339451, 13.983397709, 58.258
657, 13.993339352, 13.993386298, 46.946
658, 14.003339321, 14.003379832, 40.511
659, 14.013339325, 14.013382419, 43.094
660, 14.023339340, 14.023382553, 43.213
661, 14.033339324, 14.033380589, 41.265
662, 14.043339329, 14.043375674, 36.345
663, 14.053339344, 14.053393433, 54.089
664, 14.063339322, 14.063378159, 38.837
665, 14.073339321, 14.073377526, 38.205
666, 14.083339322, 14.083390099, 50.777
667, 14.093339318, 14.093381810, 42.492
668, 14.103339321, 14.103381980, 42.659
669, 14.113339326, 14.113388256, 48.930
670, 14.123339375, 14.123454484, 115.109
671, 14.133339321, 14.133417196, 77.875
672, 14.143339319, 14.143409294, 69.975
673, 14.153339321, 14.153430662, 91.341
674, 14.163339324, 14.163414564, 75.240
675, 14.173339324, 14.173406778, 67.454
676, 14.183339333, 14.183399997, 60.664
677, 14.193339329, 14.193412989, 73.660
678, 14.203339321, 14.203412998, 73.677
679, 14.213339337, 14.213415348, 76.011
680, 14.223339321, 14.223447275, 107.954
681, 14.233339321, 14.233425994, 86.673
682, 14.243339336, 14.243380951, 41.615
683, 14.253339321, 14.253380835, 41.514
684, 14.263339329, 14.263382001, 42.672
685, 14.273339323, 14.273398486, 59.163
686, 14.283339343, 14.283394462, 55.119
687, 14.293339324, 14.293378958, 39.634
688, 14.303339321, 14.303387773, 48.452
689, 14.313339326, 14.313379296, 39.970
690, 14.323339321, 14.323381887, 42.566
691, 14.333339317, 14.333386537, 47.220
692, 14.343339324, 14.343381905, 42.581
693, 14.353339323, 14.353407504, 68.181
694, 14.363339319, 14.363388147, 48.828
695, 14.373339347, 14.373386523, 47.176
696, 14.383339368, 14.383428987, 89.619
697, 14.393339397, 14.393408740, 69.343
698, 14.403339343, 14.403388198, 48.855
699, 14.413339321, 14.413381138, 41.817
700, 14.423339322, 14.423379077, 39.755
701, 14.433339452, 14.433400696, 61.244
702, 14.443339719, 14.443410005, 70.286
703, 14.453339321, 14.453387654, 48.333
704, 14.463339321, 14.463380697, 41.376
705, 14.473339328, 14.473382084, 42.756
706, 14.483339349, 14.483401873, 62.524
707, 14.493339324, 14.493386538, 47.214
708, 14.503339332, 14.503404568, 65.236
709, 14.513339345, 14.513448256, 108.911
710, 14.523339326, 14.523432428, 93.102
711, 14.533339329, 14.533411313, 71.984
712, 14.543339331, 14.543388882, 49.551
713, 14.553339327, 14.553424856, 85.529
714, 14.563339320, 14.563457818, 118.498
715, 14.573339322, 14.573399467, 60.145
716, 14.583339324, 14.583397726, 58.402
717, 14.593339337, 14.593415358, 76.021
718, 14.603339326, 14.603385152, 45.826
719, 14.613339344, 14.613383152, 43.808
720, 14.623339344, 14.623389925, 50.581
721, 14.633339334, 14.633410577, 71.243
722, 14.643339331, 14.643393308, 53.977
723, 14.653339331, 14.653408558, 69.227
724, 14.663339331, 14.663396048, 56.717
725, 14.673339329, 14.673413789, 74.460
726, 14.683339338, 14.683421783, 82.445
727, 14.693339336, 14.693386091, 46.755
728, 14.703339339, 14.703387948, 48.609
729, 14.713339323, 14.713388047, 48.724
730, 14.723339327, 14.723389687, 50.360
731, 14.733339328, 14.733398410, 59.082
732, 14.743339328, 14.743400043, 60.715
733, 14.753339349, 14.753425249, 85.900
734, 14.763339329, 14.763447721, 108.392
735, 14.773340200, 14.773426234, 86.034
736, 14.783339565, 14.783413090, 73.525
737, 14.793339327, 14.793387444, 48.117
738, 14.803339330, 14.803383621, 44.291
739, 14.813339319, 14.813393680, 54.361
740, 14.823339327, 14.823381108, 41.781
741, 14.833339318, 14.833377659, 38.341
742, 14.843339325, 14.843376766, 37.441
743, 14.853339326, 14.853375966, 36.640
744, 14.863339330, 14.863378170, 38.840
745, 14.873339343, 14.873382587, 43.244
746, 14.883339330, 14.883396848, 57.518
747, 14.893339347, 14.893387534, 48.187
748, 14.903339322, 14.903385052, 45.730
749, 14.913339330, 14.913383872, 44.542
750, 14.923339344, 14.923391356, 52.012
751, 14.933339336, 14.933384553, 45.217
752, 14.943339373, 14.943397398, 58.025
753, 14.953339347, 14.953383444, 44.097
754, 14.963339335, 14.963393449, 54.114
755, 14.973339361, 14.973386187, 46.826
756, 14.983339343, 14.983409115, 69.772
757, 14.993339340, 14.993389579, 50.239
758, 15.003339348, 15.003389811, 50.463
759, 15.013339343, 15.013390358, 51.015
760, 15.023339351, 15.023384302, 44.951
761, 15.033339343, 15.033386308, 46.965
762, 15.043339350, 15.043382012, 42.662
763, 15.053339345, 15.053390425, 51.080
764, 15.063339347, 15.063376799, 37.452
765, 15.073339345, 15.073390656, 51.311
766, 15.083339325, 15.083388466, 49.141
767, 15.093339325, 15.093386302, 46.977
768, 15.103339327, 15.103378607, 39.280
769, 15.113339325, 15.113378487, 39.162
770, 15.123339342, 15.123393337, 53.995
771, 15.133339343, 15.133388384, 49.041
772, 15.143339346, 15.143395220, 55.874
773, 15.153339348, 15.153384707, 45.359
774, 15.163339344, 15.163396652, 57.308
775, 15.173339332, 15.173381752, 42.420
776, 15.183339343, 15.183386477, 47.134
777, 15.193339341, 15.193390961, 51.620
778, 15.203339326, 15.203376362, 37.036
779, 15.213339347, 15.213376356, 37.009
780, 15.223339342, 15.223384627, 45.285
781, 15.233339377, 15.233402993, 63.616
782, 15.243339327, 15.243380305, 40.978
783, 15.253339382, 15.253395326, 55.944
784, 15.263339332, 15.263393892, 54.560
785, 15.273339324, 15.273387958, 48.634
786, 15.283339324, 15.283416320, 76.996
787, 15.293339384, 15.293423063, 83.679
788, 15.303339343, 15.303380754, 41.411
789, 15.313339349, 15.313382268, 42.919
790, 15.323339347, 15.323380107, 40.760
791, 15.333339331, 15.333397910, 58.579
792, 15.343339339, 15.343381531, 42.192
793, 15.353339335, 15.353377944, 38.609
794, 15.363339336, 15.363388051, 48.715
795, 15.373339345, 15.373378685, 39.340
796, 15.383340488, 15.383423029, 82.541
797, 15.393339347, 15.393386687, 47.340
798, 15.403339334, 15.403386957, 47.623
799, 15.413339338, 15.413381844, 42.506
800, 15.423339338, 15.423381530, 42.192
801, 15.433339329, 15.433384421, 45.092
802, 15.443339327, 15.443386678, 47.351
803, 15.453339324, 15.453390824, 51.500
804, 15.463339324, 15.463391257, 51.933
805, 15.473339338, 15.473388944, 49.606
806, 15.483339325, 15.483381695, 42.370
807, 15.493339334, 15.493389811, 50.477
808, 15.503339316, 15.503388310, 48.994
809, 15.513339347, 15.513384072, 44.725
810, 15.523340138, 15.523430476, 90.338
811, 15.533339326, 15.533388073, 48.747
812, 15.543339326, 15.543383954, 44.628
813, 15.553339329, 15.553383268, 43.939
814, 15.563339326, 15.563395400, 56.074
815, 15.573339324, 15.573386439, 47.115
816, 15.583339324, 15.583386210, 46.886
817, 15.593339326, 15.593400738, 61.412
818, 15.603339321, 15.603386491, 47.170
819, 15.613339329, 15.613383904, 44.575
820, 15.623339316, 15.623393049, 53.733
821, 15.633339326, 15.633390248, 50.922
822, 15.643339324, 15.643382453, 43.129
823, 15.653339322, 15.653385224, 45.902
824, 15.663339328, 15.663389421, 50.093
825, 15.673339330, 15.673379610, 40.280
826, 15.683339321, 15.683387396, 48.075
827, 15.693339561, 15.693402663, 63.102
828, 15.703339329, 15.703379588, 40.259
829, 15.713339327, 15.713383442, 44.115
830, 15.723339332, 15.723381400, 42.068
831, 15.733339321, 15.733387851, 48.530
832, 15.743339321, 15.743379421, 40.100
833, 15.753339329, 15.753377769, 38.440
834, 15.763339327, 15.763380997, 41.670
835, 15.773339349, 15.773405616, 66.267
836, 15.783339328, 15.783381726, 42.398
837, 15.793339341, 15.793389292, 49.951
838, 15.803339324, 15.803389940, 50.616
839, 15.813339324, 15.813382258, 42.934
840, 15.823339427, 15.823402850, 63.423
841, 15.833339351, 15.833382404, 43.053
842, 15.843339347, 15.843380309, 40.962
843, 15.853339324, 15.853382287, 42.963
844, 15.863339325, 15.863386860, 47.535
845, 15.873339334, 15.873409641, 70.307
846, 15.883339347, 15.883396580, 57.233
847, 15.893339344, 15.893399764, 60.420
848, 15.903339373, 15.903391481, 52.108
849, 15.913339323, 15.913381668, 42.345
850, 15.923339328, 15.923380294, 40.966
851, 15.933339344, 15.933400235, 60.891
852, 15.943339326, 15.943381997, 42.671
853, 15.953339344, 15.953396033, 56.689
854, 15.963339321, 15.963421065, 81.744
855, 15.973339321, 15.973391629, 52.308
856, 15.983339325, 15.983439521, 100.196
857, 15.993339338, 15.993413843, 74.505
858, 16.003339386, 16.003412037, 72.651
859, 16.013339323, 16.013450527, 111.204
860, 16.023339316, 16.023412976, 73.660
861, 16.033339325, 16.033392887, 53.562
862, 16.043339323, 16.043400937, 61.614
863, 16.053339328, 16.053413329, 74.001
864, 16.063339353, 16.063525665, 186.312
865, 16.073339368, 16.073418899, 79.531
866, 16.083339320, 16.083383398, 44.078
867, 16.093339323, 16.093389013, 49.690
868, 16.103339325, 16.103381890, 42.565
869, 16.113339330, 16.113376803, 37.473
870, 16.123339342, 16.123391162, 51.820
871, 16.133339449, 16.133413425, 73.976
872, 16.143339318, 16.143379013, 39.695
873, 16.153339319, 16.153377016, 37.697
874, 16.163339320, 16.163374971, 35.651
875, 16.173339323, 16.173375189, 35.866
876, 16.183339323, 16.183377926, 38.603
877, 16.193339321, 16.193387310, 47.989
878, 16.203339322, 16.203376234, 36.912
879, 16.213339421, 16.213413921, 74.500
880, 16.223339344, 16.223393465, 54.121
881, 16.233339324, 16.233381000, 41.676
882, 16.243339345, 16.243380191, 40.846
883, 16.253339321, 16.253381993, 42.672
884, 16.263339325, 16.263380554, 41.229
885, 16.273339321, 16.273380497, 41.176
886, 16.283339321, 16.283379231, 39.910
887, 16.293339355, 16.293392133, 52.778
888, 16.303339322, 16.303379154, 39.832
889, 16.313339323, 16.313377934, 38.611
890, 16.323339318, 16.323380264, 40.946
891, 16.333339316, 16.333379790, 40.474
892, 16.343339324, 16.343380490, 41.166
893, 16.353339321, 16.353382207, 42.886
894, 16.363339323, 16.363381596, 42.273
895, 16.373339318, 16.373379880, 40.562
896, 16.383339347, 16.383406335, 66.988
897, 16.393339363, 16.393401440, 62.077
898, 16.403339345, 16.403381302, 41.957
899, 16.413339338, 16.413388121, 48.783
900, 16.423339337, 16.423386398, 47.061
901, 16.433339333, 16.433384308, 44.975
902, 16.443339337, 16.443381884, 42.547
903, 16.453339337, 16.453381739, 42.402
904, 16.463339324, 16.463378289, 38.965
905, 16.473339321, 16.473391155, 51.834
906, 16.483339321, 16.483399677, 60.356
907, 16.493339321, 16.493387442, 48.121
908, 16.503339325, 16.503396203, 56.878
909, 16.513339344, 16.513400865, 61.521
910, 16.523339349, 16.523384097, 44.748
911, 16.533339329, 16.533381366, 42.037
912, 16.543339350, 16.543389017, 49.667
913, 16.553339340, 16.553379800, 40.460
914, 16.563339321, 16.563378961, 39.640
915, 16.573339321, 16.573386487, 47.166
916, 16.583339324, 16.583386805, 47.481
917, 16.593339329, 16.593395981, 56.652
918, 16.603339321, 16.603381290, 41.969
919, 16.613339356, 16.613390706, 51.350
920, 16.623339324, 16.623383588, 44.264
921, 16.633339325, 16.633388990, 49.665
922, 16.643339321, 16.643378464, 39.143
923, 16.653339329, 16.653376926, 37.597
924, 16.663339324, 16.663375686, 36.362
925, 16.673339322, 16.673377564, 38.242
926, 16.683339329, 16.683380237, 40.908
927, 16.693339344, 16.693389298, 49.954
928, 16.703339331, 16.703382073, 42.742
929, 16.713339328, 16.713378684, 39.356
930, 16.723339349, 16.723381240, 41.891
931, 16.733339348, 16.733386221, 46.873
932, 16.743339349, 16.743377505, 38.156
933, 16.753339348, 16.753377089, 37.741
934, 16.763339332, 16.763384143, 44.811
935, 16.773339338, 16.773385646, 46.308
936, 16.783339470, 16.783423228, 83.758
937, 16.793339322, 16.793384276, 44.954
938, 16.803339321, 16.803383690, 44.369
939, 16.813339320, 16.813376808, 37.488
940, 16.823339334, 16.823386815, 47.481
941, 16.833339321, 16.833378143, 38.822
942, 16.843339324, 16.843376296, 36.972
943, 16.853339325, 16.853379071, 39.746
944, 16.863339326, 16.863380007, 40.681
945, 16.873339321, 16.873375956, 36.635
946, 16.883339329, 16.883375617, 36.288
947, 16.893339357, 16.893381024, 41.667
948, 16.903339326, 16.903378843, 39.517
949, 16.913339318, 16.913382346, 43.028
950, 16.923339344, 16.923381805, 42.461
951, 16.933339333, 16.933397535, 58.202
952, 16.943339365, 16.943414845, 75.480
953, 16.953339339, 16.953386765, 47.426
954, 16.963339334, 16.963392138, 52.804
955, 16.973339336, 16.973391673, 52.337
956, 16.983339338, 16.983388327, 48.989
957, 16.993339335, 16.993382861, 43.526
958, 17.003339334, 17.003390808, 51.474
959, 17.013339332, 17.013389810, 50.478
960, 17.023339326, 17.023391128, 51.802
961, 17.033339328, 17.033387496, 48.168
962, 17.043339319, 17.043400751, 61.432
963, 17.053339334, 17.053389131, 49.797
964, 17.063339319, 17.063382653, 43.334
965, 17.073339392, 17.073467899, 128.507
966, 17.083340286, 17.083409124, 68.838
967, 17.093339333, 17.093390970, 51.637
968, 17.103339449, 17.103411282, 71.833
969, 17.113339556, 17.113420064, 80.508
970, 17.123339377, 17.123405587, 66.210
971, 17.133339339, 17.133398127, 58.788
972, 17.143339343, 17.143398175, 58.832
973, 17.153339326, 17.153385688, 46.362
974, 17.163339325, 17.163388728, 49.403
975, 17.173339320, 17.173393576, 54.256
976, 17.183339329, 17.183380526, 41.197
977, 17.193339321, 17.193382940, 43.619
978, 17.203339321, 17.203385570, 46.249
979, 17.213339368, 17.213406400, 67.032
980, 17.223340173, 17.223561790, 221.617
981, 17.233339398, 17.233409899, 70.501
982, 17.243339343, 17.243389781, 50.438
983, 17.253339748, 17.253412739, 72.991
984, 17.263339333, 17.263381257, 41.924
985, 17.273339681, 17.273395331, 55.650
986, 17.283339348, 17.283383004, 43.656
987, 17.293339337, 17.293387950, 48.613
988, 17.303339502, 17.303395011, 55.509
989, 17.313339459, 17.313396167, 56.708
990, 17.323339329, 17.323382514, 43.185
991, 17.333339320, 17.333382101, 42.781
992, 17.343339325, 17.343388247, 48.922
993, 17.353339319, 17.353390315, 50.996
994, 17.363339319, 17.363403300, 63.981
995, 17.373339320, 17.373382098, 42.778
996, 17.383339412, 17.383406782, 67.370
997, 17.393339322, 17.393387945, 48.623
998, 17.403339325, 17.403386005, 46.680
999, 17.413339323, 17.413378353, 39.030
1000, 17.423339328, 17.423378819, 39.491
1001, 17.433339340, 17.433378994, 39.654
1002, 17.443339322, 17.443378412, 39.090
1003, 17.453339320, 17.453375713, 36.393
1004, 17.463339331, 17.463377429, 38.098
1005, 17.473339330, 17.473376724, 37.394
1006, 17.483339321, 17.483377614, 38.293
1007, 17.493339333, 17.493380809, 41.476
1008, 17.503339328, 17.503381329, 42.001
1009, 17.513339339, 17.513380220, 40.881
1010, 17.523339327, 17.523378147, 38.820
1011, 17.533339335, 17.533383667, 44.332
1012, 17.543339328, 17.543381865, 42.537
1013, 17.553339334, 17.553380690, 41.356
1014, 17.563339334, 17.563383774, 44.440
1015, 17.573339328, 17.573399512, 60.184
1016, 17.583339325, 17.583377458, 38.133
1017, 17.593339323, 17.593393056, 53.733
1018, 17.603339325, 17.603394369, 55.044
1019, 17.613339379, 17.613405160, 65.781
1020, 17.623339322, 17.623383972, 44.650
1021, 17.633339344, 17.633400668, 61.324
1022, 17.643339323, 17.643379979, 40.656
1023, 17.653339322, 17.653399653, 60.331
1024, 17.663339328, 17.663387214, 47.886
1025, 17.673339321, 17.673383005, 43.684
1026, 17.683339328, 17.683385396, 46.068
1027, 17.693339325, 17.693390438, 51.113
1028, 17.703339320, 17.703392549, 53.229
1029, 17.713339329, 17.713387451, 48.122
1030, 17.723339328, 17.723379176, 39.848
1031, 17.733339322, 17.733388372, 49.050
1032, 17.743339321, 17.743387464, 48.143
1033, 17.753339328, 17.753394457, 55.129
1034, 17.763339340, 17.763378243, 38.903
1035, 17.773339349, 17.773411007, 71.658
1036, 17.783339322, 17.783397937, 58.615
1037, 17.793339323, 17.793384914, 45.591
1038, 17.803339319, 17.803392175, 52.856
1039, 17.813339322, 17.813379828, 40.506
1040, 17.823339330, 17.823381011, 41.681
1041, 17.833339325, 17.833378355, 39.030
1042, 17.843339323, 17.843380712, 41.389
1043, 17.853339322, 17.853381809, 42.487
1044, 17.863339324, 17.863379734, 40.410
1045, 17.873339323, 17.873379922, 40.599
1046, 17.883339327, 17.883390014, 50.687
1047, 17.893339323, 17.893385299, 45.976
1048, 17.903339443, 17.903395545, 56.102
1049, 17.913339325, 17.913391524, 52.199
1050, 17.923339338, 17.923380366, 41.028
1051, 17.933339319, 17.933377460, 38.141
1052, 17.943339328, 17.943379527, 40.199
1053, 17.953339322, 17.953380652, 41.330
1054, 17.963339324, 17.963387288, 47.964
1055, 17.973339326, 17.973385043, 45.717
1056, 17.983339328, 17.983402863, 63.535
1057, 17.993339328, 17.993383788, 44.460
1058, 18.003339320, 18.003386256, 46.936
1059, 18.013339320, 18.013381994, 42.674
1060, 18.023339325, 18.023385108, 45.783
1061, 18.033339323, 18.033377546, 38.223
1062, 18.043339319, 18.043378632, 39.313
1063, 18.053339329, 18.053390680, 51.351
1064, 18.063339318, 18.063380018, 40.700
1065, 18.073339329, 18.073386713, 47.384
1066, 18.083339328, 18.083388385, 49.057
1067, 18.093339324, 18.093377995, 38.671
1068, 18.103339317, 18.103388031, 48.714
1069, 18.113339325, 18.113375601, 36.276
1070, 18.123339352, 18.123386042, 46.690
1071, 18.133339326, 18.133381393, 42.067
1072, 18.143339328, 18.143397844, 58.516
1073, 18.153339329, 18.153394537, 55.208
1074, 18.163339324, 18.163383324, 44.000
1075, 18.173339323, 18.173383698, 44.375
1076, 18.183339330, 18.183380643, 41.313
1077, 18.193339324, 18.193388916, 49.592
1078, 18.203339325, 18.203386963, 47.638
1079, 18.213339325, 18.213379589, 40.264
1080, 18.223339325, 18.223380003, 40.678
1081, 18.233339321, 18.233381870, 42.549
1082, 18.243339325, 18.243380031, 40.706
1083, 18.253339316, 18.253379107, 39.791
1084, 18.263339323, 18.263381751, 42.428
1085, 18.273339325, 18.273389367, 50.042
1086, 18.283339328, 18.283403738, 64.410
1087, 18.293339318, 18.293388736, 49.418
1088, 18.303339323, 18.303396650, 57.327
1089, 18.313339324, 18.313379458, 40.134
1090, 18.323339328, 18.323383032, 43.704
1091, 18.333339322, 18.333377289, 37.967
1092, 18.343339328, 18.343382757, 43.429
1093, 18.353339320, 18.353378757, 39.437
1094, 18.363339323, 18.363375980, 36.657
1095, 18.373339323, 18.373381460, 42.137
1096, 18.383339348, 18.383433407, 94.059
1097, 18.393339595, 18.393413429, 73.834
1098, 18.403339339, 18.403389053, 49.714
1099, 18.413339325, 18.413385598, 46.273
1100, 18.423339320, 18.423411871, 72.551
1101, 18.433339320, 18.433415511, 76.191
1102, 18.443339323, 18.443433112, 93.789
1103, 18.453339330, 18.453444216, 104.886
1104, 18.463339319, 18.463388654, 49.335
1105, 18.473339348, 18.473406931, 67.583
1106, 18.483339322, 18.483445869, 106.547
1107, 18.493339322, 18.493407891, 68.569
1108, 18.503339325, 18.503406279, 66.954
1109, 18.513339322, 18.513397143, 57.821
1110, 18.523339325, 18.523386478, 47.153
1111, 18.533339320, 18.533382264, 42.944
1112, 18.543339317, 18.543381436, 42.119
1113, 18.553339332, 18.553384357, 45.025
1114, 18.563339321, 18.563382549, 43.228
1115, 18.573339329, 18.573383788, 44.459
1116, 18.583339325, 18.583381603, 42.278
1117, 18.593339330, 18.593406414, 67.084
1118, 18.603339322, 18.603416087, 76.765
1119, 18.613339321, 18.613380131, 40.810
1120, 18.623339323, 18.623383968, 44.645
1121, 18.633339320, 18.633381803, 42.483
1122, 18.643339328, 18.643393826, 54.498
1123, 18.653339324, 18.653392881, 53.557
1124, 18.663339333, 18.663389755, 50.422
1125, 18.673339328, 18.673406640, 67.312
